order_id,date,time
910,16/01/2016,11H 25M 40S 
2793,16/02/2016,13:12:48 
15526,16/09/2016,00:00:00 
8457,22/05/2016,13:28 PM 
6632,21/04/2016,21H 45M 38S 
13567,14/08/2016,18H 12M 38S 
17202,18/10/2016, 
18336,09/11/2016,12:26 PM 
15298,13/09/2016,00H 00M 00S 
9821,14/06/2016,00H 00M 00S 
19134,23/11/2016,12:48:10 
7391,04/05/2016,16H 28M 46S 
10512,26/06/2016,11H 39M 16S 
10189,20/06/2016,14H 58M 52S 
2091,02/04/2016,00H 00M 00S 
8651,25/05/2016,14:09:07 
6040,12/04/2016,12H 02M 01S 
16959,15/10/2016,13H 00M 35S 
727,12/01/2016, 
4169,11/03/2016,19:52:29 
20814,19/12/2016,20:10:01 
9527,09/06/2016,14:17:24 
16025,27/09/2016,17H 13M 39S 
16430,03/10/2016,21H 13M 09S 
20135,08/12/2016,19:57 PM 
13879,19/08/2016,19H 36M 42S 
3585,02/03/2016,12H 33M 30S 
829,14/01/2016,00:00 AM 
14809,05/09/2016, 
13412,12/08/2016,13:03:00 
17824,31/10/2016,15:19:35 
812,14/01/2016,15H 37M 45S 
12775,08/01/2016,00:00:00 
4974,25/03/2016,17:59 PM 
18896,19/11/2016,13H 21M 36S 
13373,11/08/2016,17:05 PM 
19049,21/11/2016,18:24:43 
266,05/01/2016,13:09:29 
17174,18/10/2016,00:00:00 
9685,11/06/2016,20:33:52 
5947,04/10/2016,00:00 AM 
15697,19/09/2016,00:00 AM 
5921,10/04/2016,12:42 PM 
9219,04/06/2016, 
19849,04/12/2016,11:41 AM 
12161,22/07/2016, 
11997,19/07/2016,21H 12M 50S 
12150,22/07/2016,16H 37M 30S 
20013,06/12/2016, 
17123,17/10/2016,15:49 PM 
11269,07/07/2016,20:23 PM 
3059,20/02/2016,19H 26M 34S 
1776,30/01/2016,20H 09M 16S 
12844,02/08/2016,20:58 PM 
8418,21/05/2016,17:16:11 
11366,09/07/2016,15H 47M 38S 
3834,06/03/2016,13:48:02 
5257,30/03/2016,12H 37M 26S 
8610,24/05/2016,17H 46M 42S 
10771,30/06/2016,15H 55M 23S 
8703,26/05/2016,00:00:00 
16854,13/10/2016,16H 23M 13S 
991,17/01/2016,15:43 PM 
10136,19/06/2016,16H 11M 22S 
8887,29/05/2016,19H 09M 56S 
12500,28/07/2016,00:00:00 
9268,05/06/2016,12H 22M 22S 
21064,24/12/2016, 
17620,27/10/2016,21:43 PM 
18474,11/11/2016,16H 17M 25S 
169,01/03/2016, 
3601,02/03/2016,14H 04M 41S 
17533,25/10/2016,14H 06M 21S 
12459,27/07/2016,16:03 PM 
14948,07/09/2016,17:21 PM 
7315,03/05/2016,12H 05M 29S 
16542,10/06/2016,00H 00M 00S 
12358,25/07/2016,19H 14M 10S 
17246,20/10/2016,17H 09M 42S 
3267,24/02/2016,18:42 PM 
3295,25/02/2016,00H 00M 00S 
3447,27/02/2016,18:14 PM 
17094,16/10/2016,18:55:14 
4921,24/03/2016,17:59:12 
17660,28/10/2016,00:00:00 
19047,21/11/2016,18:20 PM 
21085,24/12/2016,17:53:26 
19032,21/11/2016,00:00 AM 
6926,26/04/2016,19H 54M 21S 
11893,17/07/2016,23H 03M 47S 
1406,24/01/2016,15H 08M 57S 
6242,15/04/2016,17H 11M 21S 
14326,27/08/2016,17:26 PM 
4768,21/03/2016,19H 32M 01S 
18571,13/11/2016,13:18:03 
20343,11/12/2016,22:49:45 
13968,21/08/2016,16H 46M 52S 
58,01/01/2016,19H 30M 40S 
11136,05/07/2016,15:00:21 
923,16/01/2016,00H 00M 00S 
9847,14/06/2016,18:10:13 
5400,01/04/2016,15:35:16 
2702,14/02/2016,18H 54M 29S 
2478,02/11/2016,00:00:00 
6791,24/04/2016,17:52 PM 
2581,02/12/2016, 
21093,24/12/2016,19:07:42 
18253,11/07/2016,00:00 AM 
19351,26/11/2016,17:46 PM 
670,11/01/2016, 
937,16/01/2016,16:20 PM 
18657,14/11/2016,18:50:52 
12264,24/07/2016,13H 23M 41S 
7063,29/04/2016, 
12700,31/07/2016,00H 00M 00S 
14317,27/08/2016,00:00 AM 
17826,31/10/2016,00:00:00 
2836,17/02/2016,12:58 PM 
1062,18/01/2016,17:21:38 
16940,15/10/2016,11H 21M 43S 
19537,28/11/2016,00:00 AM 
20073,07/12/2016, 
10893,02/07/2016,15:11:11 
20755,18/12/2016,20:07 PM 
12166,22/07/2016,19:15 PM 
4891,24/03/2016,12H 26M 41S 
12875,03/08/2016,14:03 PM 
20692,17/12/2016,21H 45M 47S 
16916,14/10/2016,17H 02M 50S 
19168,23/11/2016,20:27:37 
18530,12/11/2016, 
9415,07/06/2016,16:50:20 
11275,08/07/2016,11:21 AM 
6366,17/04/2016,18:01 PM 
10259,21/06/2016,00:00:00 
20005,12/06/2016,00:00:00 
3197,23/02/2016, 
15095,10/09/2016,11:30:24 
1173,20/01/2016,00:00 AM 
14640,02/09/2016,12H 19M 48S 
21201,28/12/2016,16H 32M 44S 
18104,05/11/2016,12:50 PM 
6969,27/04/2016,16:34:42 
4011,03/09/2016, 
12807,02/08/2016,12H 44M 49S 
12268,24/07/2016,00H 00M 00S 
149,03/01/2016,14:48:45 
19636,30/11/2016,15:49 PM 
4260,13/03/2016,17:27:49 
1633,28/01/2016,12:45 PM 
5244,29/03/2016, 
12186,23/07/2016,11H 52M 22S 
15233,12/09/2016,12:24 PM 
7610,08/05/2016,16:56:38 
16449,04/10/2016,13:44:59 
12874,03/08/2016, 
13154,08/07/2016,00:00 AM 
18938,19/11/2016,00:00 AM 
9047,06/01/2016,00:00 AM 
14173,24/08/2016,21H 37M 36S 
7900,13/05/2016, 
1267,22/01/2016,13:01 PM 
11858,17/07/2016,18:10 PM 
11444,10/07/2016,18H 24M 56S 
13520,14/08/2016,00:00 AM 
6214,15/04/2016,12H 38M 57S 
8834,28/05/2016,18:33:32 
15844,22/09/2016,00:00 AM 
6329,17/04/2016,12:02:43 
5011,26/03/2016, 
12626,30/07/2016,14H 28M 23S 
5108,27/03/2016,18:16 PM 
16833,13/10/2016,12:41 PM 
10980,07/03/2016,00:00 AM 
7020,28/04/2016,13H 26M 55S 
7386,05/04/2016,00:00:00 
6688,22/04/2016,20:38 PM 
16545,06/10/2016,20H 34M 48S 
14443,29/08/2016,16H 41M 51S 
12812,02/08/2016,13H 59M 39S 
11363,07/09/2016,00H 00M 00S 
11120,04/07/2016,22:35:12 
5656,05/04/2016,17:23:13 
20140,08/12/2016,21:40:56 
7662,05/09/2016,00:00 AM 
318,01/06/2016,00:00:00 
12341,25/07/2016,17H 09M 34S 
18402,10/11/2016,13:16 PM 
12131,22/07/2016,13:03:01 
17341,22/10/2016,13:11:26 
2305,08/02/2016,12:27 PM 
1288,22/01/2016,17:10:07 
8670,25/05/2016,18H 30M 46S 
20284,12/11/2016,00:00:00 
11187,06/07/2016,14H 15M 43S 
10903,02/07/2016,16:55 PM 
14410,28/08/2016,22:04 PM 
12555,29/07/2016,13:16:00 
11380,07/09/2016,00:00 AM 
3026,20/02/2016,00H 00M 00S 
12241,23/07/2016,00:00:00 
10678,28/06/2016,19:02:28 
6313,16/04/2016,00:00 AM 
13603,15/08/2016,14:41:19 
4919,24/03/2016, 
5361,31/03/2016,00H 00M 00S 
6261,15/04/2016,19H 28M 32S 
16933,14/10/2016,20:16 PM 
17425,23/10/2016,17:31:26 
9545,09/06/2016,17:14:17 
11461,10/07/2016,21:38:45 
17464,24/10/2016,13:00 PM 
18929,19/11/2016,00H 00M 00S 
831,14/01/2016,18:38:20 
16316,01/10/2016,22H 28M 49S 
650,01/11/2016,00:00 AM 
16809,11/10/2016,17H 48M 16S 
9259,04/06/2016,21:19:20 
20509,14/12/2016,22:21 PM 
2496,11/02/2016,15:02:30 
6516,20/04/2016, 
10134,19/06/2016, 
6870,25/04/2016,00:00:00 
13781,18/08/2016,11:50 AM 
5861,09/04/2016,11:21 AM 
10175,20/06/2016,11:32:39 
1698,29/01/2016,16:04 PM 
17754,30/10/2016, 
4264,13/03/2016,17:48:27 
6518,20/04/2016, 
7892,13/05/2016,12H 27M 35S 
11514,11/07/2016, 
1041,18/01/2016,00:00 AM 
18644,14/11/2016,15H 36M 22S 
7239,01/05/2016, 
16031,27/09/2016,00:00 AM 
18070,04/11/2016,18:40:52 
6146,13/04/2016,20:24 PM 
11276,08/07/2016,11H 30M 03S 
21033,23/12/2016,18:00:38 
10341,23/06/2016,12:52:22 
21328,31/12/2016,18H 46M 11S 
4693,20/03/2016,17H 37M 54S 
13197,08/08/2016,19:18:48 
11661,14/07/2016,15:21 PM 
5706,04/06/2016,00:00 AM 
10204,20/06/2016,18:19 PM 
13198,08/08/2016,19H 29M 59S 
4068,10/03/2016,12:56:40 
13222,08/08/2016,22H 29M 57S 
16706,10/09/2016,00:00:00 
42,01/01/2016,17:28:09 
18599,13/11/2016,00H 00M 00S 
19733,12/02/2016,00:00 AM 
14197,25/08/2016,16:45 PM 
8540,23/05/2016,17:27 PM 
19450,27/11/2016,16:49 PM 
19446,27/11/2016,16H 19M 57S 
7356,05/03/2016,00:00 AM 
11623,13/07/2016,18H 27M 55S 
5677,05/04/2016,21:14 PM 
13923,20/08/2016,18:03 PM 
8580,24/05/2016,12:46:57 
4975,25/03/2016,18H 05M 54S 
6085,04/12/2016,00:00:00 
3415,27/02/2016,13:02:11 
15283,12/09/2016,19:49:50 
7359,03/05/2016,21:19 PM 
2261,07/02/2016,15:48 PM 
11065,07/04/2016,00H 00M 00S 
16519,06/10/2016,15H 26M 39S 
15958,26/09/2016,00H 00M 00S 
12788,01/08/2016,19H 58M 11S 
1331,23/01/2016,12:54:56 
13207,08/08/2016,20H 21M 05S 
11529,07/12/2016,00:00 AM 
388,07/01/2016,13:04 PM 
6427,18/04/2016,18:25 PM 
3747,04/03/2016,20H 48M 13S 
12363,25/07/2016, 
18850,18/11/2016,12:53:01 
20790,19/12/2016,16:19 PM 
15707,19/09/2016,19H 26M 39S 
17865,31/10/2016,20:46:47 
11726,15/07/2016,16:07:09 
16236,10/01/2016,00:00:00 
17227,20/10/2016,12:57:07 
9663,06/11/2016,00H 00M 00S 
11938,18/07/2016,19H 46M 35S 
15519,16/09/2016,19:09:05 
11618,13/07/2016,17:54 PM 
5290,30/03/2016, 
19197,24/11/2016,14:38 PM 
20606,16/12/2016,17:26 PM 
903,15/01/2016,00:00 AM 
13684,16/08/2016,00:00 AM 
18233,07/11/2016,15:25 PM 
2061,04/02/2016, 
8276,19/05/2016,11H 15M 48S 
20315,11/12/2016,18:52:34 
7929,13/05/2016,18:32:38 
8578,24/05/2016, 
19386,26/11/2016,00:00 AM 
8720,26/05/2016,19:13 PM 
3340,25/02/2016,00:00 AM 
288,01/05/2016,00H 00M 00S 
21137,26/12/2016, 
2607,13/02/2016,13:00 PM 
13649,15/08/2016,00H 00M 00S 
14907,06/09/2016, 
372,06/01/2016,22:26 PM 
9488,08/06/2016,18:37:28 
11080,04/07/2016,19:08:30 
15535,17/09/2016,12:13 PM 
9241,04/06/2016, 
15773,21/09/2016, 
1517,26/01/2016, 
18633,14/11/2016,13H 53M 27S 
13453,12/08/2016,20:25:43 
13874,19/08/2016,18H 33M 18S 
733,01/12/2016,00H 00M 00S 
16084,28/09/2016, 
1103,19/01/2016,14:08:12 
19243,25/11/2016,13:24 PM 
8920,30/05/2016,12H 51M 32S 
12112,21/07/2016,21:09 PM 
14144,24/08/2016,15:25 PM 
13853,19/08/2016,00:00 AM 
6604,21/04/2016,16:42:53 
2322,08/02/2016,15:46:13 
1839,31/01/2016,20:58:38 
11920,18/07/2016,17H 29M 49S 
8184,17/05/2016,00H 00M 00S 
3418,27/02/2016,13:07 PM 
6976,27/04/2016,00:00 AM 
16134,29/09/2016,14:59:48 
8774,27/05/2016,00:00:00 
12566,29/07/2016,15:17:09 
10535,26/06/2016,15H 13M 24S 
14193,25/08/2016, 
20562,15/12/2016,20:00 PM 
3387,26/02/2016,17:51 PM 
5898,09/04/2016,18:09 PM 
15992,26/09/2016,21H 48M 40S 
15098,10/09/2016,11:57 AM 
8561,23/05/2016,00:00 AM 
17655,28/10/2016,15:55:15 
15120,10/09/2016,15H 09M 40S 
11873,17/07/2016,20H 56M 48S 
8098,15/05/2016,21:10 PM 
11699,15/07/2016, 
1265,22/01/2016, 
14744,04/09/2016,12:04 PM 
8859,29/05/2016, 
14545,31/08/2016,16:48:02 
4353,14/03/2016,21:24:48 
13498,13/08/2016,18H 23M 48S 
13286,10/08/2016,12:05 PM 
12152,22/07/2016,00:00:00 
9220,04/06/2016, 
18587,13/11/2016,17:12:40 
4519,17/03/2016,19H 13M 55S 
5121,27/03/2016,00:00:00 
9584,10/06/2016,13:06:29 
18316,11/08/2016,00:00:00 
8297,19/05/2016,15:19:26 
18956,20/11/2016,12:21:50 
13029,06/08/2016,11H 32M 47S 
13558,14/08/2016,17:04 PM 
11988,19/07/2016,18:39:20 
20553,15/12/2016,00:00 AM 
12504,28/07/2016,00H 00M 00S 
19702,01/12/2016,16:08:47 
11975,19/07/2016,16:55:56 
4824,23/03/2016,11:40 AM 
5969,10/04/2016,22:27 PM 
17534,25/10/2016, 
8823,28/05/2016,00:00 AM 
10309,22/06/2016,18:28 PM 
4955,25/03/2016,13:10 PM 
9291,05/06/2016,16H 14M 12S 
16252,01/10/2016,13:17:18 
18132,05/11/2016,19H 17M 01S 
1002,17/01/2016,17:29:41 
14897,06/09/2016,18H 34M 43S 
872,15/01/2016,00:00:00 
1803,31/01/2016,15:12 PM 
16477,04/10/2016,20:13 PM 
9999,17/06/2016,12H 05M 21S 
18792,17/11/2016,11:33:33 
14382,28/08/2016,00:00 AM 
10456,25/06/2016,12:10 PM 
11554,12/07/2016,17H 58M 46S 
21284,31/12/2016,12H 34M 06S 
16171,30/09/2016,11:32:15 
16777,10/10/2016,22:01:14 
4951,25/03/2016,12:41:13 
7387,04/05/2016,16H 11M 04S 
17494,24/10/2016, 
14000,21/08/2016, 
11015,03/07/2016,22H 37M 27S 
20533,15/12/2016, 
16014,27/09/2016,15:04 PM 
18028,03/11/2016,18:42:59 
4243,13/03/2016,00H 00M 00S 
3495,28/02/2016, 
9886,15/06/2016,14:01 PM 
99,01/02/2016,00:00 AM 
13398,08/11/2016,00H 00M 00S 
3695,04/03/2016,12H 02M 42S 
18351,09/11/2016,14:38 PM 
14546,31/08/2016,16:54 PM 
11119,04/07/2016,22:34 PM 
13185,08/08/2016,17:55 PM 
10665,28/06/2016,16:22:24 
12290,24/07/2016,18H 25M 29S 
17482,24/10/2016,17:42 PM 
6073,12/04/2016,18:58 PM 
794,14/01/2016,12H 39M 16S 
10089,18/06/2016, 
6522,20/04/2016,13:14:21 
5150,28/03/2016,15:08:03 
14691,03/09/2016,12:50:19 
6441,18/04/2016,20:36 PM 
4412,16/03/2016,00:00:00 
14647,02/09/2016, 
16905,14/10/2016,14H 04M 51S 
16738,10/10/2016,14:49:42 
6584,21/04/2016,12:56 PM 
6541,20/04/2016,17:32 PM 
19756,02/12/2016,14H 10M 39S 
4608,19/03/2016,11:45 AM 
3173,23/02/2016,11:54 AM 
11436,10/07/2016,17H 02M 50S 
13175,08/08/2016,00:00 AM 
9379,06/06/2016,20:08:10 
5018,26/03/2016,14H 06M 09S 
21146,27/12/2016,00H 00M 00S 
13870,19/08/2016,00:00:00 
9508,09/06/2016,12:07 PM 
21122,26/12/2016,00:00 AM 
14358,28/08/2016,13H 09M 00S 
11231,07/07/2016,00:00:00 
3456,27/02/2016,19:09:27 
15946,26/09/2016,12:47 PM 
10246,21/06/2016,16:25 PM 
7542,07/05/2016,14H 23M 31S 
18056,04/11/2016,15:18:54 
8874,29/05/2016,16H 55M 02S 
9273,05/06/2016,13:15:47 
14656,02/09/2016, 
223,04/01/2016,16:08 PM 
3845,06/03/2016,16:01 PM 
2630,13/02/2016,00:00 AM 
10277,22/06/2016,12H 25M 50S 
15320,13/09/2016,16:41:03 
10975,03/07/2016,18:07:03 
6503,20/04/2016,11H 48M 35S 
18271,07/11/2016,20:25:25 
21098,24/12/2016,00:00 AM 
4908,24/03/2016,16:34 PM 
14878,06/09/2016,15:30 PM 
8255,18/05/2016, 
18231,07/11/2016,15H 08M 01S 
19950,12/05/2016,00:00:00 
9458,08/06/2016, 
12922,08/04/2016,00H 00M 00S 
6286,16/04/2016, 
4979,25/03/2016, 
14767,04/09/2016,15:07:03 
2852,17/02/2016,00:00 AM 
15252,12/09/2016,15:45:46 
19907,12/04/2016,00H 00M 00S 
18816,17/11/2016,17:20 PM 
3214,23/02/2016,18H 39M 22S 
12993,05/08/2016,14:53:02 
13764,17/08/2016,19:17:40 
15930,23/09/2016,19:47:07 
15641,18/09/2016,19H 06M 36S 
19801,03/12/2016, 
14502,30/08/2016,18:26:41 
7779,11/05/2016,13H 51M 24S 
4746,21/03/2016,14:31:37 
11417,10/07/2016,13:37 PM 
8831,28/05/2016,18:14 PM 
7751,05/10/2016,00H 00M 00S 
18256,07/11/2016, 
9191,03/06/2016,17:17 PM 
18856,18/11/2016,14:04:51 
8079,15/05/2016,19:26:05 
10821,01/07/2016,15H 37M 51S 
11881,17/07/2016,00:00:00 
6484,19/04/2016,18:06:51 
94,02/01/2016, 
12076,21/07/2016,13H 53M 14S 
12696,31/07/2016,16:40 PM 
17307,21/10/2016,17H 13M 23S 
14250,26/08/2016,15:28 PM 
2475,02/11/2016,00:00:00 
14282,26/08/2016,21:49 PM 
16846,13/10/2016,15H 02M 21S 
21259,30/12/2016, 
2881,17/02/2016,00H 00M 00S 
15463,15/09/2016,21H 28M 08S 
19822,03/12/2016,17:11 PM 
13047,06/08/2016,13:20:49 
11172,06/07/2016,12:39 PM 
15006,08/09/2016,17H 07M 13S 
4400,15/03/2016,20:49 PM 
19546,28/11/2016,17:41 PM 
18579,13/11/2016,15:28:13 
13577,14/08/2016,19H 25M 55S 
3992,03/08/2016,00:00 AM 
3619,03/02/2016, 
4358,15/03/2016, 
20321,11/12/2016,19H 14M 15S 
4333,14/03/2016,00H 00M 00S 
20795,19/12/2016,17:00 PM 
5630,05/04/2016,11:40 AM 
19180,24/11/2016,11:54 AM 
5099,27/03/2016,17H 45M 15S 
3729,04/03/2016,17:52 PM 
8755,27/05/2016,13H 53M 01S 
21149,27/12/2016,12:27 PM 
12177,22/07/2016,00:00 AM 
10032,17/06/2016,00:00:00 
8604,24/05/2016,16:49:43 
1403,24/01/2016,14:44 PM 
18193,06/11/2016,18H 31M 46S 
7787,05/11/2016,00:00 AM 
8957,30/05/2016,20:10 PM 
1352,23/01/2016,16H 12M 21S 
1356,23/01/2016,17H 11M 00S 
13559,14/08/2016,00:00:00 
359,06/01/2016,18H 33M 08S 
9502,06/08/2016,00H 00M 00S 
289,05/01/2016,17:36 PM 
3378,26/02/2016,16:53 PM 
10407,24/06/2016,14H 05M 45S 
14439,29/08/2016,15:53:56 
19435,27/11/2016,00:00 AM 
13943,20/08/2016,00:00:00 
8568,23/05/2016,21:28 PM 
12190,23/07/2016,12:40 PM 
20067,07/12/2016,17H 47M 29S 
17666,28/10/2016,17H 28M 06S 
6622,21/04/2016,00:00:00 
20825,19/12/2016,21:36 PM 
16915,14/10/2016,16:52 PM 
20221,10/12/2016, 
764,13/01/2016,16H 39M 39S 
14711,03/09/2016,16:33:13 
9371,06/06/2016,19:19 PM 
912,16/01/2016,11:39 AM 
10832,07/01/2016,00:00 AM 
8146,16/05/2016, 
13877,19/08/2016, 
12635,30/07/2016,16H 53M 12S 
18245,07/11/2016,17:03 PM 
9102,02/06/2016,12:40 PM 
11049,04/07/2016,16H 28M 56S 
15348,14/09/2016,11:58:38 
20941,22/12/2016,11H 52M 06S 
5212,29/03/2016,15:08:01 
20563,15/12/2016,20:06:57 
13869,19/08/2016,17H 47M 43S 
7518,06/05/2016,21H 22M 02S 
8757,27/05/2016, 
20641,17/12/2016,12:13 PM 
2257,07/02/2016,15:28 PM 
18715,15/11/2016,18H 08M 35S 
19649,30/11/2016,17:53 PM 
13044,06/08/2016,13:10 PM 
21196,28/12/2016,14:11:40 
14872,06/09/2016,14:03:33 
18548,12/11/2016,19H 36M 10S 
2667,14/02/2016, 
3152,22/02/2016,16:42 PM 
20387,12/12/2016,19:57:08 
15168,11/09/2016,13H 45M 56S 
16327,02/10/2016,13:04 PM 
7528,07/05/2016,12H 45M 58S 
116,02/01/2016,19H 18M 49S 
14926,07/09/2016,13H 08M 31S 
10605,27/06/2016,17:47 PM 
5335,31/03/2016,15H 31M 09S 
11595,13/07/2016,12:09 PM 
8765,27/05/2016,17:00 PM 
4474,17/03/2016,12:33 PM 
9337,06/06/2016,13:19 PM 
9401,06/07/2016,00:00 AM 
17507,24/10/2016, 
1306,22/01/2016,19:35:25 
4230,13/03/2016,12:03 PM 
12743,01/08/2016,13H 45M 01S 
13897,20/08/2016,12:28 PM 
9357,06/06/2016, 
6303,16/04/2016,00:00:00 
20374,12/12/2016,17:29:19 
9255,04/06/2016,19H 34M 34S 
6907,26/04/2016, 
8501,22/05/2016,20:12:44 
1841,31/01/2016,21:01 PM 
11636,14/07/2016,11:33:28 
5322,31/03/2016,13H 35M 58S 
20894,21/12/2016,13:07 PM 
19522,28/11/2016,13:07:11 
20461,14/12/2016,12H 24M 12S 
3724,04/03/2016,16:38:05 
6036,12/04/2016,11:40:25 
13658,15/08/2016,21:29:50 
5651,05/04/2016,16:26:41 
18719,15/11/2016,00H 00M 00S 
19073,21/11/2016, 
12782,01/08/2016,19H 04M 57S 
20279,11/12/2016,12:37 PM 
18009,11/03/2016,00:00:00 
19410,27/11/2016,00:00 AM 
16292,01/10/2016,18:21:20 
16075,28/09/2016,14:06:18 
19759,12/02/2016,00:00 AM 
14896,09/06/2016,00:00:00 
17983,02/11/2016,19:37 PM 
16886,14/10/2016,12:18 PM 
6638,22/04/2016,11:48 AM 
2013,03/02/2016,13:20:46 
18527,12/11/2016,16H 24M 56S 
8853,29/05/2016, 
15040,09/09/2016,12:28 PM 
21156,27/12/2016,15:22:47 
10121,19/06/2016,13:45 PM 
19914,04/12/2016,21H 24M 50S 
1182,20/01/2016,18:33 PM 
16206,30/09/2016,00H 00M 00S 
14721,03/09/2016,17:59:05 
4708,20/03/2016,19:31:55 
12884,03/08/2016,15:23:21 
1897,01/02/2016,17H 32M 37S 
10086,18/06/2016,00:00 AM 
9725,12/06/2016,17:12:23 
4655,19/03/2016,20:30 PM 
20002,06/12/2016,16:38:43 
6246,15/04/2016,17:47:24 
13070,08/06/2016,00H 00M 00S 
4915,24/03/2016,17:08:31 
18934,19/11/2016,18H 50M 28S 
9987,16/06/2016,21H 42M 01S 
18237,07/11/2016,16H 27M 45S 
4645,19/03/2016,19H 21M 02S 
1172,20/01/2016,00:00:00 
9758,13/06/2016,13H 15M 30S 
18287,08/11/2016, 
13296,10/08/2016,13:31 PM 
13680,16/08/2016,00H 00M 00S 
16077,28/09/2016,15:04 PM 
12989,08/05/2016,00:00 AM 
19045,21/11/2016,18H 13M 13S 
10564,26/06/2016,20H 59M 07S 
10173,19/06/2016,22:29:23 
15248,09/12/2016,00:00 AM 
11568,12/07/2016,20H 08M 13S 
7333,03/05/2016,15:58:21 
17995,03/11/2016,12:17 PM 
12820,02/08/2016,16:13:34 
6181,14/04/2016,16H 43M 50S 
9553,09/06/2016,18:49 PM 
7265,02/05/2016, 
930,16/01/2016,00H 00M 00S 
6801,24/04/2016,19:31 PM 
5010,26/03/2016,12H 48M 02S 
817,14/01/2016,17:10:38 
5558,04/03/2016,00H 00M 00S 
2615,13/02/2016, 
20663,17/12/2016,15:29:38 
17748,30/10/2016,11:30 AM 
1780,30/01/2016,20:54:47 
2297,07/02/2016,21H 35M 12S 
8429,21/05/2016,18:43 PM 
3850,03/06/2016,00:00:00 
18368,09/11/2016,18H 41M 54S 
20655,17/12/2016,13:50 PM 
3611,03/02/2016,00:00:00 
12916,04/08/2016,11:53:43 
13271,09/08/2016,21:00 PM 
2224,06/02/2016,19H 02M 49S 
7066,29/04/2016,12H 55M 57S 
10196,20/06/2016,16H 56M 12S 
8337,20/05/2016,13H 49M 44S 
14918,07/09/2016,12H 04M 16S 
17173,18/10/2016,00:00 AM 
13565,14/08/2016,00:00 AM 
14638,09/02/2016,00:00:00 
20474,14/12/2016,15:07:09 
13683,16/08/2016,17:01 PM 
1538,26/01/2016,17:06 PM 
16794,11/10/2016,15:26 PM 
15687,19/09/2016,00:00 AM 
7104,29/04/2016,20:36 PM 
16479,10/04/2016,00:00 AM 
5001,26/03/2016,11:44 AM 
1812,31/01/2016,00:00:00 
9884,15/06/2016,13:43:42 
5592,04/04/2016,16H 49M 43S 
17999,03/11/2016,12:38 PM 
6691,22/04/2016,21:30:57 
16408,10/03/2016,00H 00M 00S 
16085,28/09/2016,00:00 AM 
14047,22/08/2016,18:34 PM 
18995,20/11/2016,18H 21M 24S 
1754,30/01/2016,17:11 PM 
3923,07/03/2016,20:22 PM 
465,08/01/2016,14H 55M 23S 
8406,21/05/2016,14:33 PM 
17148,17/10/2016, 
7746,10/05/2016,18:24 PM 
16262,01/10/2016,14:40 PM 
9935,15/06/2016,21:56 PM 
15713,19/09/2016,20:09 PM 
20624,16/12/2016, 
12326,25/07/2016,00H 00M 00S 
15994,26/09/2016, 
4319,14/03/2016,16:10 PM 
1672,29/01/2016,12:14:46 
9893,15/06/2016,16:06:29 
20198,09/12/2016,19:40:36 
8509,22/05/2016,22:11:19 
7550,07/05/2016,16:36:36 
1045,18/01/2016,14:22:14 
5225,29/03/2016,00H 00M 00S 
11341,09/07/2016,11:27 AM 
2121,05/02/2016,12H 50M 51S 
4930,24/03/2016,19H 57M 44S 
13446,12/08/2016,18:58:08 
14625,01/09/2016,20H 05M 21S 
3468,27/02/2016,21H 38M 02S 
18836,17/11/2016,21:05 PM 
13937,20/08/2016,20:20:44 
6151,13/04/2016,21:25:19 
13324,08/10/2016,00:00:00 
13479,13/08/2016,13H 57M 16S 
14941,09/07/2016,00:00 AM 
2456,10/02/2016, 
20195,09/12/2016,19H 25M 09S 
17648,28/10/2016, 
1329,23/01/2016,00:00 AM 
7408,05/04/2016,00H 00M 00S 
21248,30/12/2016,11:54 AM 
8487,22/05/2016,18H 54M 53S 
20034,06/12/2016,22:11:13 
19664,30/11/2016,20H 13M 35S 
7043,28/04/2016, 
16586,07/10/2016,16H 58M 34S 
6193,14/04/2016,19H 12M 26S 
14785,04/09/2016,18:40:45 
15013,08/09/2016,18:31 PM 
15254,12/09/2016,16H 16M 46S 
1962,02/02/2016,15H 32M 15S 
16417,03/10/2016,18:37:46 
18722,15/11/2016,00:00:00 
16563,07/10/2016,12H 52M 20S 
13246,08/09/2016,00:00 AM 
13919,20/08/2016,00:00:00 
18187,06/11/2016,17:54 PM 
16268,10/01/2016,00:00 AM 
7937,13/05/2016,19:38 PM 
8773,27/05/2016,17H 43M 08S 
10060,18/06/2016,13H 09M 34S 
17646,28/10/2016,00:00 AM 
19113,22/11/2016, 
1786,30/01/2016,21H 20M 25S 
7588,08/05/2016,12:21:55 
18173,06/11/2016,15H 02M 38S 
10555,26/06/2016,19:12:39 
8037,15/05/2016,00:00 AM 
97,02/01/2016, 
8349,20/05/2016,00H 00M 00S 
13956,21/08/2016,00:00:00 
16392,03/10/2016,14H 38M 50S 
4480,17/03/2016,13:41 PM 
5262,30/03/2016,13:20:55 
4967,25/03/2016,17:02 PM 
15195,09/11/2016,00:00:00 
15548,17/09/2016,00H 00M 00S 
6236,15/04/2016,16:25 PM 
15988,26/09/2016,20:48 PM 
12991,08/05/2016,00:00:00 
8932,30/05/2016,00H 00M 00S 
1593,27/01/2016,18H 06M 25S 
1415,24/01/2016,17:04 PM 
8092,15/05/2016,20:34 PM 
12319,24/07/2016,22:58 PM 
16267,01/10/2016, 
